sampleId,year,season,fireSeverity,fireSevN,vegType,vegTypeN,PFSI,SM,SMLag1,SMLag1Seas
87,2023,Spring,3,Moderate,5,Forested Wetland,62.70865237,0.670696497,0.956826806,0.461697519
87,2024,Summer,3,Moderate,5,Forested Wetland,96.29548638,0.905358255,0.747310817,0.670696497
87,2024,Autumn,3,Moderate,5,Forested Wetland,2576.192449,0.920961976,0.659540474,0.905358255
87,2024,Winter,3,Moderate,5,Forested Wetland,5.862382925,0.944117188,0.461697519,0.920961976
87,2024,Spring,3,Moderate,5,Forested Wetland,169.2489382,0.243193522,0.670696497,0.944117188
88,2015,Summer,3,Unburnt,5,Forested Wetland,-256.2677679,0.689314604,0.331237406,0.331237406
88,2015,Autumn,3,Unburnt,5,Forested Wetland,2243.042231,0.501674771,0.620533526,0.689314604
88,2015,Winter,3,Unburnt,5,Forested Wetland,-173.902962,0.395181477,0.32146135,0.501674771
88,2015,Spring,3,Unburnt,5,Forested Wetland,-99.2878969,0.407184511,0.441070437,0.395181477
88,2016,Summer,3,Unburnt,5,Forested Wetland,422.8347906,0.521325648,0.689314604,0.407184511
88,2016,Autumn,3,Unburnt,5,Forested Wetland,-154.9761375,0.148172215,0.501674771,0.521325648
88,2016,Winter,3,Unburnt,5,Forested Wetland,-358.1326784,0.253502816,0.395181477,0.148172215
88,2016,Spring,3,Unburnt,5,Forested Wetland,-442.2437682,0.066177711,0.407184511,0.253502816
88,2017,Summer,3,Unburnt,5,Forested Wetland,-81.58088007,0.029427223,0.521325648,0.066177711
88,2017,Autumn,3,Unburnt,5,Forested Wetland,76.12485462,0.279011488,0.148172215,0.029427223
88,2017,Winter,3,Unburnt,5,Forested Wetland,482.8383347,0.252470553,0.253502816,0.279011488
88,2017,Spring,3,Unburnt,5,Forested Wetland,712.1948451,0.086318649,0.066177711,0.252470553
88,2018,Summer,3,Unburnt,5,Forested Wetland,-45.91495878,0.129620686,0.029427223,0.086318649
88,2018,Autumn,3,Unburnt,5,Forested Wetland,-79.89490462,0.282469213,0.279011488,0.129620686
88,2018,Winter,3,Unburnt,5,Forested Wetland,-66.14789434,0.10671024,0.252470553,0.282469213
88,2018,Spring,3,Unburnt,5,Forested Wetland,-322.3529329,0.337996364,0.086318649,0.10671024
88,2019,Summer,3,Unburnt,5,Forested Wetland,-543.3943568,0.563624918,0.129620686,0.337996364
88,2019,Autumn,3,Unburnt,5,Forested Wetland,126.4446348,0.36562553,0.282469213,0.563624918
88,2019,Winter,3,Unburnt,5,Forested Wetland,17.30817741,0.142879605,0.10671024,0.36562553
88,2019,Spring,3,Moderate,5,Forested Wetland,189.8096506,0.165306583,0.337996364,0.142879605
88,2020,Summer,3,Moderate,5,Forested Wetland,-99.76426457,0.408868104,0.563624918,0.165306583
88,2020,Autumn,3,Moderate,5,Forested Wetland,-391.2610826,0.731739163,0.36562553,0.408868104
88,2020,Winter,3,Moderate,5,Forested Wetland,-231.5704504,0.669578552,0.142879605,0.731739163
88,2020,Spring,3,Moderate,5,Forested Wetland,-16.21877057,0.528070986,0.165306583,0.669578552
88,2021,Summer,3,Moderate,5,Forested Wetland,418.7723517,0.710614681,0.408868104,0.528070986
88,2021,Autumn,3,Moderate,5,Forested Wetland,-227.6051584,0.729479313,0.731739163,0.710614681
88,2021,Winter,3,Moderate,5,Forested Wetland,-161.0731056,0.375062674,0.669578552,0.729479313
88,2021,Spring,3,Moderate,5,Forested Wetland,-388.3890825,0.504557014,0.528070986,0.375062674
88,2022,Summer,3,Moderate,5,Forested Wetland,-46.04867528,0.812556982,0.710614681,0.504557014
88,2022,Autumn,3,Moderate,5,Forested Wetland,-480.2627397,0.798771203,0.729479313,0.812556982
88,2022,Winter,3,Moderate,5,Forested Wetland,22.99461417,0.696434975,0.375062674,0.798771203
88,2022,Spring,3,Moderate,5,Forested Wetland,171.5829582,0.712040186,0.504557014,0.696434975
88,2023,Summer,3,Moderate,5,Forested Wetland,87.72199795,0.324771672,0.812556982,0.712040186
88,2023,Autumn,3,Moderate,5,Forested Wetland,1007.582417,0.296584904,0.798771203,0.324771672
88,2023,Winter,3,Moderate,5,Forested Wetland,47.87578727,0.156206429,0.696434975,0.296584904
88,2023,Spring,3,Moderate,5,Forested Wetland,-156.9135932,0.487419009,0.712040186,0.156206429
88,2024,Summer,3,Moderate,5,Forested Wetland,-609.7422825,0.756434858,0.324771672,0.487419009
88,2024,Autumn,3,Moderate,5,Forested Wetland,-100.4580705,0.682728291,0.296584904,0.756434858
88,2024,Winter,3,Moderate,5,Forested Wetland,132.7679044,0.550019681,0.156206429,0.682728291
88,2024,Spring,3,Moderate,5,Forested Wetland,274.908791,0.060522866,0.487419009,0.550019681
89,2015,Summer,4,Unburnt,5,Forested Wetland,-78.20305338,0.63557595,0.208505839,0.208505839
89,2015,Autumn,4,Unburnt,5,Forested Wetland,73.24202374,0.45927453,0.603034317,0.63557595
89,2015,Winter,4,Unburnt,5,Forested Wetland,138.5553402,0.391229421,0.321260631,0.45927453
89,2015,Spring,4,Unburnt,5,Forested Wetland,-45.96479109,0.365844905,0.4169797,0.391229421
89,2016,Summer,4,Unburnt,5,Forested Wetland,141.1679489,0.495354056,0.63557595,0.365844905
89,2016,Autumn,4,Unburnt,5,Forested Wetland,-65.39699125,0.193509355,0.45927453,0.495354056
89,2016,Winter,4,Unburnt,5,Forested Wetland,-8.041276384,0.301723242,0.391229421,0.193509355
89,2016,Spring,4,Unburnt,5,Forested Wetland,-21.20845117,0.083404861,0.365844905,0.301723242
89,2017,Summer,4,Unburnt,5,Forested Wetland,-70.12921905,0.033790868,0.495354056,0.083404861
89,2017,Autumn,4,Unburnt,5,Forested Wetland,14.89769504,0.290869951,0.193509355,0.033790868
89,2017,Winter,4,Unburnt,5,Forested Wetland,104.2445812,0.254639596,0.301723242,0.290869951
89,2017,Spring,4,Unburnt,5,Forested Wetland,-573.9950625,0.069469966,0.083404861,0.254639596
89,2018,Summer,4,Unburnt,5,Forested Wetland,-90.74857554,0.089780867,0.033790868,0.069469966
89,2018,Autumn,4,Unburnt,5,Forested Wetland,-5.830611618,0.23880744,0.290869951,0.089780867
89,2018,Winter,4,Unburnt,5,Forested Wetland,-25.60631669,0.099216521,0.254639596,0.23880744
89,2018,Spring,4,Unburnt,5,Forested Wetland,804.070022,0.197553948,0.069469966,0.099216521
89,2019,Summer,4,Unburnt,5,Forested Wetland,-1222.437869,0.531890392,0.089780867,0.197553948
89,2019,Autumn,4,Unburnt,5,Forested Wetland,254.4347399,0.352535009,0.23880744,0.531890392
89,2019,Winter,4,Unburnt,5,Forested Wetland,-27.98194328,0.13798143,0.099216521,0.352535009
89,2019,Spring,4,High,5,Forested Wetland,19.68213253,0.116777241,0.197553948,0.13798143
89,2020,Summer,4,High,5,Forested Wetland,436.3169417,0.383086324,0.531890392,0.116777241
89,2020,Autumn,4,High,5,Forested Wetland,-869.5566022,0.753692269,0.352535009,0.383086324
89,2020,Winter,4,High,5,Forested Wetland,-673.7396049,0.680684566,0.13798143,0.753692269
89,2020,Spring,4,High,5,Forested Wetland,-345.1623378,0.550828815,0.116777241,0.680684566
89,2021,Summer,4,High,5,Forested Wetland,1018.006197,0.724027991,0.383086324,0.550828815
89,2021,Autumn,4,High,5,Forested Wetland,286.971441,0.738569617,0.753692269,0.724027991
89,2021,Winter,4,High,5,Forested Wetland,435.5507006,0.387025982,0.680684566,0.738569617
89,2021,Spring,4,High,5,Forested Wetland,-320.2688536,0.458022773,0.550828815,0.387025982
89,2022,Summer,4,High,5,Forested Wetland,208.7658894,0.811742306,0.724027991,0.458022773
89,2022,Autumn,4,High,5,Forested Wetland,-885.3290181,0.809487641,0.738569617,0.811742306
89,2022,Winter,4,High,5,Forested Wetland,200.1067641,0.682895303,0.387025982,0.809487641
89,2022,Spring,4,High,5,Forested Wetland,541.2600508,0.732320786,0.458022773,0.682895303
89,2023,Summer,4,High,5,Forested Wetland,-1.002048754,0.370356202,0.811742306,0.732320786
89,2023,Autumn,4,High,5,Forested Wetland,1925.042532,0.310364306,0.809487641,0.370356202
89,2023,Winter,4,High,5,Forested Wetland,71.06343177,0.174145713,0.682895303,0.310364306
89,2023,Spring,4,High,5,Forested Wetland,26.21801774,0.512019515,0.732320786,0.174145713
89,2024,Summer,4,High,5,Forested Wetland,151.2080884,0.734007537,0.370356202,0.512019515
89,2024,Autumn,4,High,5,Forested Wetland,72.20666957,0.709382832,0.310364306,0.734007537
89,2024,Winter,4,High,5,Forested Wetland,40.79304487,0.566595078,0.174145713,0.709382832
89,2024,Spring,4,High,5,Forested Wetland,53.62609969,0.074058712,0.512019515,0.566595078
90,2015,Summer,4,Unburnt,5,Forested Wetland,-201.2798612,0.816198945,0.312354296,0.312354296
90,2015,Autumn,4,Unburnt,5,Forested Wetland,-577.8571164,0.696134031,0.684105158,0.816198945
90,2015,Winter,4,Unburnt,5,Forested Wetland,0.320771227,0.719637692,0.510609865,0.696134031
90,2015,Spring,4,Unburnt,5,Forested Wetland,39.65184417,0.601042628,0.622646213,0.719637692
90,2016,Summer,4,Unburnt,5,Forested Wetland,166.3000055,0.55778265,0.816198945,0.601042628
90,2016,Autumn,4,Unburnt,5,Forested Wetland,786.2478467,0.311169297,0.696134031,0.55778265
90,2016,Winter,4,Unburnt,5,Forested Wetland,-890.7454404,0.340781689,0.719637692,0.311169297
90,2016,Spring,4,Unburnt,5,Forested Wetland,-332.4586429,0.11936374,0.601042628,0.340781689
90,2017,Summer,4,Unburnt,5,Forested Wetland,-171.4976574,0.051999055,0.55778265,0.11936374
90,2017,Autumn,4,Unburnt,5,Forested Wetland,13.91629753,0.382207125,0.311169297,0.051999055
90,2017,Winter,4,Unburnt,5,Forested Wetland,1143.049292,0.508718789,0.340781689,0.382207125
90,2017,Spring,4,Unburnt,5,Forested Wetland,295.4073169,0.216496348,0.11936374,0.508718789
90,2018,Summer,4,Unburnt,5,Forested Wetland,-152.9188369,0.137915879,0.051999055,0.216496348
90,2018,Autumn,4,Unburnt,5,Forested Wetland,-269.1967507,0.229300529,0.382207125,0.137915879
90,2018,Winter,4,Unburnt,5,Forested Wetland,-269.9374716,0.200356767,0.508718789,0.229300529
90,2018,Spring,4,Unburnt,5,Forested Wetland,-282.8648702,0.287941724,0.216496348,0.200356767
90,2019,Summer,4,Unburnt,5,Forested Wetland,-903.0987589,0.626142979,0.137915879,0.287941724
90,2019,Autumn,4,Unburnt,5,Forested Wetland,211.3170085,0.55613637,0.229300529,0.626142979
90,2019,Winter,4,Unburnt,5,Forested Wetland,139.4620419,0.299038589,0.200356767,0.55613637
90,2019,Spring,4,High,5,Forested Wetland,75.97659096,0.177560925,0.287941724,0.299038589
90,2020,Summer,4,High,5,Forested Wetland,1240.840566,0.383133829,0.626142979,0.177560925
90,2020,Autumn,4,High,5,Forested Wetland,-868.864579,0.795812428,0.55613637,0.383133829
90,2020,Winter,4,High,5,Forested Wetland,-747.2920776,0.821432948,0.299038589,0.795812428
90,2020,Spring,4,High,5,Forested Wetland,-325.4515291,0.662378311,0.177560925,0.821432948
90,2021,Summer,4,High,5,Forested Wetland,-92.13995063,0.801770449,0.383133829,0.662378311
90,2021,Autumn,4,High,5,Forested Wetland,388.834372,0.847255647,0.795812428,0.801770449
90,2021,Winter,4,High,5,Forested Wetland,357.2741625,0.599903882,0.821432948,0.847255647
90,2021,Spring,4,High,5,Forested Wetland,72.67536017,0.727242589,0.662378311,0.599903882
90,2022,Summer,4,High,5,Forested Wetland,106.8170704,0.876618385,0.801770449,0.727242589
90,2022,Autumn,4,High,5,Forested Wetland,290.8392003,0.948415995,0.847255647,0.876618385
90,2022,Winter,4,High,5,Forested Wetland,219.9008847,0.905348241,0.599903882,0.948415995
90,2022,Spring,4,High,5,Forested Wetland,220.148967,0.885113478,0.727242589,0.905348241
90,2023,Summer,4,High,5,Forested Wetland,-145.9369652,0.602497995,0.876618385,0.885113478
90,2023,Autumn,4,High,5,Forested Wetland,159.3776827,0.468678474,0.948415995,0.602497995
90,2023,Winter,4,High,5,Forested Wetland,-203.6656353,0.352475345,0.905348241,0.468678474
90,2023,Spring,4,High,5,Forested Wetland,-72.01610664,0.635873675,0.885113478,0.352475345
90,2024,Summer,4,High,5,Forested Wetland,367.2725153,0.838080823,0.602497995,0.635873675
90,2024,Autumn,4,High,5,Forested Wetland,-311.1808814,0.86480099,0.468678474,0.838080823
90,2024,Winter,4,High,5,Forested Wetland,102.5478366,0.841599882,0.352475345,0.86480099
90,2024,Spring,4,High,5,Forested Wetland,-39.70040778,0.188426569,0.635873675,0.841599882
91,2015,Summer,4,Unburnt,5,Forested Wetland,-198.9707495,0.873007238,0.44825086,0.44825086
91,2015,Autumn,4,Unburnt,5,Forested Wetland,226.1294986,0.86044091,0.784197509,0.873007238
91,2015,Winter,4,Unburnt,5,Forested Wetland,182.419078,0.830155611,0.606123447,0.86044091
91,2015,Spring,4,Unburnt,5,Forested Wetland,-58.44148271,0.706565619,0.72079736,0.830155611
91,2016,Summer,4,Unburnt,5,Forested Wetland,51.52511789,0.668738186,0.873007238,0.706565619
91,2016,Autumn,4,Unburnt,5,Forested Wetland,-100.7787124,0.398975372,0.86044091,0.668738186
91,2016,Winter,4,Unburnt,5,Forested Wetland,-265.3817773,0.402244002,0.830155611,0.398975372
91,2016,Spring,4,Unburnt,5,Forested Wetland,-53.98223894,0.1861258,0.706565619,0.402244002
91,2017,Summer,4,Unburnt,5,Forested Wetland,7.161994226,0.101470508,0.668738186,0.1861258
91,2017,Autumn,4,Unburnt,5,Forested Wetland,-81.72750266,0.485076398,0.398975372,0.101470508
91,2017,Winter,4,Unburnt,5,Forested Wetland,233.7706228,0.708708763,0.402244002,0.485076398
91,2017,Spring,4,Unburnt,5,Forested Wetland,-20.27855282,0.375550866,0.1861258,0.708708763
91,2018,Summer,4,Unburnt,5,Forested Wetland,-60.34705059,0.301037729,0.101470508,0.375550866
91,2018,Autumn,4,Unburnt,5,Forested Wetland,71.94526755,0.418957084,0.485076398,0.301037729
91,2018,Winter,4,Unburnt,5,Forested Wetland,-381.6511779,0.379773706,0.708708763,0.418957084
91,2018,Spring,4,Unburnt,5,Forested Wetland,-83.65919433,0.472116113,0.375550866,0.379773706
91,2019,Summer,4,Unburnt,5,Forested Wetland,-1958.54232,0.716188252,0.301037729,0.472116113
91,2019,Autumn,4,Unburnt,5,Forested Wetland,13.69054204,0.608050346,0.418957084,0.716188252
91,2019,Winter,4,Unburnt,5,Forested Wetland,305.9027355,0.474222839,0.379773706,0.608050346
91,2019,Spring,4,High,5,Forested Wetland,-5.722833435,0.311887383,0.472116113,0.474222839
91,2020,Summer,4,High,5,Forested Wetland,13474.3751,0.406616628,0.716188252,0.311887383
91,2020,Autumn,4,High,5,Forested Wetland,-719.4661575,0.816073179,0.608050346,0.406616628
91,2020,Winter,4,High,5,Forested Wetland,-626.8422035,0.905867875,0.474222839,0.816073179
91,2020,Spring,4,High,5,Forested Wetland,-409.6379925,0.703493237,0.311887383,0.905867875
91,2021,Summer,4,High,5,Forested Wetland,318.0561254,0.82110846,0.406616628,0.703493237
91,2021,Autumn,4,High,5,Forested Wetland,406.7979307,0.862861693,0.816073179,0.82110846
91,2021,Winter,4,High,5,Forested Wetland,480.7941815,0.71858573,0.905867875,0.862861693
91,2021,Spring,4,High,5,Forested Wetland,209.920758,0.852872849,0.703493237,0.71858573
91,2022,Summer,4,High,5,Forested Wetland,149.4262328,0.908899724,0.82110846,0.852872849
91,2022,Autumn,4,High,5,Forested Wetland,670.5732212,0.975747824,0.862861693,0.908899724
91,2022,Winter,4,High,5,Forested Wetland,95.76412988,0.985514879,0.71858573,0.975747824
91,2022,Spring,4,High,5,Forested Wetland,107.4540276,0.955652058,0.852872849,0.985514879
91,2023,Summer,4,High,5,Forested Wetland,-9.53866116,0.758820117,0.908899724,0.955652058
91,2023,Autumn,4,High,5,Forested Wetland,-85.11295912,0.664404988,0.975747824,0.758820117
91,2023,Winter,4,High,5,Forested Wetland,70.97119625,0.515113592,0.985514879,0.664404988
91,2023,Spring,4,High,5,Forested Wetland,31.0237736,0.696257949,0.955652058,0.515113592
91,2024,Summer,4,High,5,Forested Wetland,-209.5293739,0.902076364,0.758820117,0.696257949
91,2024,Autumn,4,High,5,Forested Wetland,-292.0418164,0.934379101,0.664404988,0.902076364
91,2024,Winter,4,High,5,Forested Wetland,-141.63278,0.959119737,0.515113592,0.934379101
91,2024,Spring,4,High,5,Forested Wetland,17.99975327,0.272168219,0.696257949,0.959119737
92,2015,Summer,4,Unburnt,5,Forested Wetland,-203.0709249,0.743236661,0.22741957,0.22741957
92,2015,Autumn,4,Unburnt,5,Forested Wetland,204.802403,0.598120749,0.610512018,0.743236661
92,2015,Winter,4,Unburnt,5,Forested Wetland,29.78473435,0.5934273,0.423705578,0.598120749
92,2015,Spring,4,Unburnt,5,Forested Wetland,82.36333869,0.500249803,0.516872048,0.5934273
92,2016,Summer,4,Unburnt,5,Forested Wetland,-275.4552029,0.445509553,0.743236661,0.500249803
92,2016,Autumn,4,Unburnt,5,Forested Wetland,-183.4251664,0.198804021,0.598120749,0.445509553
92,2016,Winter,4,Unburnt,5,Forested Wetland,-693.5926901,0.387058675,0.5934273,0.198804021
92,2016,Spring,4,Unburnt,5,Forested Wetland,-522.7782575,0.137974232,0.500249803,0.387058675
92,2017,Summer,4,Unburnt,5,Forested Wetland,2.121873992,0.064058863,0.445509553,0.137974232
92,2017,Autumn,4,Unburnt,5,Forested Wetland,-12.75816975,0.358265579,0.198804021,0.064058863
92,2017,Winter,4,Unburnt,5,Forested Wetland,501.0854244,0.406954706,0.387058675,0.358265579
92,2017,Spring,4,Unburnt,5,Forested Wetland,-242.0391747,0.162939623,0.137974232,0.406954706
92,2018,Summer,4,Unburnt,5,Forested Wetland,5.945591637,0.112560891,0.064058863,0.162939623
92,2018,Autumn,4,Unburnt,5,Forested Wetland,-219.1975333,0.185016766,0.358265579,0.112560891
92,2018,Winter,4,Unburnt,5,Forested Wetland,-52.93697688,0.185937524,0.406954706,0.185016766
92,2018,Spring,4,Unburnt,5,Forested Wetland,257.6325179,0.274813682,0.162939623,0.185937524
92,2019,Summer,4,Unburnt,5,Forested Wetland,-911.9160347,0.513078928,0.112560891,0.274813682
92,2019,Autumn,4,Unburnt,5,Forested Wetland,242.8870561,0.421861976,0.185016766,0.513078928
92,2019,Winter,4,Unburnt,5,Forested Wetland,7.328427834,0.224528089,0.185937524,0.421861976
92,2019,Spring,4,High,5,Forested Wetland,108.1865518,0.139963359,0.274813682,0.224528089
92,2020,Summer,4,High,5,Forested Wetland,1436.031281,0.382149607,0.513078928,0.139963359
92,2020,Autumn,4,High,5,Forested Wetland,-871.2725241,0.699257076,0.421861976,0.382149607
92,2020,Winter,4,High,5,Forested Wetland,-529.390806,0.715504408,0.224528089,0.699257076
92,2020,Spring,4,High,5,Forested Wetland,-229.5175028,0.559814155,0.139963359,0.715504408
92,2021,Summer,4,High,5,Forested Wetland,-247.2321113,0.714638114,0.382149607,0.559814155
92,2021,Autumn,4,High,5,Forested Wetland,188.562896,0.774431705,0.699257076,0.714638114
92,2021,Winter,4,High,5,Forested Wetland,-100.8542959,0.480213225,0.715504408,0.774431705
92,2021,Spring,4,High,5,Forested Wetland,-146.0543811,0.619697154,0.559814155,0.480213225
92,2022,Summer,4,High,5,Forested Wetland,3.889010424,0.820523322,0.714638114,0.619697154
92,2022,Autumn,4,High,5,Forested Wetland,-208.3961158,0.925748825,0.774431705,0.820523322
92,2022,Winter,4,High,5,Forested Wetland,207.2389577,0.842872381,0.480213225,0.925748825
92,2022,Spring,4,High,5,Forested Wetland,197.7286392,0.821687996,0.619697154,0.842872381
92,2023,Summer,4,High,5,Forested Wetland,-81.21724638,0.479456782,0.820523322,0.821687996
92,2023,Autumn,4,High,5,Forested Wetland,783.4350199,0.358634621,0.925748825,0.479456782
92,2023,Winter,4,High,5,Forested Wetland,-486.1167732,0.270792753,0.842872381,0.358634621
92,2023,Spring,4,High,5,Forested Wetland,-51.90530181,0.547734141,0.821687996,0.270792753
92,2024,Summer,4,High,5,Forested Wetland,449.3530216,0.748890877,0.479456782,0.547734141
92,2024,Autumn,4,High,5,Forested Wetland,-187.7340789,0.808649123,0.358634621,0.748890877
92,2024,Winter,4,High,5,Forested Wetland,493.6309476,0.763764143,0.270792753,0.808649123
92,2024,Spring,4,High,5,Forested Wetland,-52.25248533,0.171733811,0.547734141,0.763764143
93,2015,Summer,5,Unburnt,5,Forested Wetland,-365.3262594,0.792891443,0.30126068,0.30126068
93,2015,Autumn,5,Unburnt,5,Forested Wetland,314.1696296,0.727934957,0.668117166,0.792891443
93,2015,Winter,5,Unburnt,5,Forested Wetland,73.91652707,0.661995232,0.474783212,0.727934957
93,2015,Spring,5,Unburnt,5,Forested Wetland,84.8677155,0.547702909,0.578265667,0.661995232
93,2016,Summer,5,Unburnt,5,Forested Wetland,196.4964268,0.590061545,0.792891443,0.547702909
93,2016,Autumn,5,Unburnt,5,Forested Wetland,-216.0515941,0.274052233,0.727934957,0.590061545
93,2016,Winter,5,Unburnt,5,Forested Wetland,-95.52796064,0.310823798,0.661995232,0.274052233
93,2016,Spring,5,Unburnt,5,Forested Wetland,3.540642503,0.09630084,0.547702909,0.310823798
93,2017,Summer,5,Unburnt,5,Forested Wetland,94.46168986,0.051754504,0.590061545,0.09630084
93,2017,Autumn,5,Unburnt,5,Forested Wetland,-11.9678091,0.384054065,0.274052233,0.051754504
93,2017,Winter,5,Unburnt,5,Forested Wetland,62.77553893,0.497979045,0.310823798,0.384054065
93,2017,Spring,5,Unburnt,5,Forested Wetland,-34.74102848,0.211093277,0.09630084,0.497979045
93,2018,Summer,5,Unburnt,5,Forested Wetland,-74.22955746,0.167528868,0.051754504,0.211093277
93,2018,Autumn,5,Unburnt,5,Forested Wetland,-172.3325745,0.256667107,0.384054065,0.167528868
93,2018,Winter,5,Unburnt,5,Forested Wetland,-186.5616822,0.237086996,0.497979045,0.256667107
93,2018,Spring,5,Unburnt,5,Forested Wetland,-203.8332503,0.345466018,0.211093277,0.237086996
93,2019,Summer,5,Unburnt,5,Forested Wetland,-1393.294163,0.650215864,0.167528868,0.345466018
93,2019,Autumn,5,Unburnt,5,Forested Wetland,106.0008367,0.516315281,0.256667107,0.650215864
93,2019,Winter,5,Unburnt,5,Forested Wetland,-546.1797272,0.272551417,0.237086996,0.516315281
93,2019,Spring,5,Extreme,5,Forested Wetland,-16.18171621,0.188192666,0.345466018,0.272551417
93,2020,Summer,5,Extreme,5,Forested Wetland,245.1441029,0.403446287,0.650215864,0.188192666
93,2020,Autumn,5,Extreme,5,Forested Wetland,-1237.029922,0.765658081,0.516315281,0.403446287
93,2020,Winter,5,Extreme,5,Forested Wetland,-727.3868985,0.774564862,0.272551417,0.765658081
93,2020,Spring,5,Extreme,5,Forested Wetland,-484.9978843,0.615653396,0.188192666,0.774564862
93,2021,Summer,5,Extreme,5,Forested Wetland,1718.882216,0.771118641,0.403446287,0.615653396
93,2021,Autumn,5,Extreme,5,Forested Wetland,1042.624113,0.814357102,0.765658081,0.771118641
93,2021,Winter,5,Extreme,5,Forested Wetland,1048.866762,0.582685411,0.774564862,0.814357102
93,2021,Spring,5,Extreme,5,Forested Wetland,50.76213528,0.720658422,0.615653396,0.582685411
93,2022,Summer,5,Extreme,5,Forested Wetland,275.2370576,0.866484225,0.771118641,0.720658422
93,2022,Autumn,5,Extreme,5,Forested Wetland,611.0787354,0.930687249,0.814357102,0.866484225
93,2022,Winter,5,Extreme,5,Forested Wetland,273.2010075,0.877365768,0.582685411,0.930687249
93,2022,Spring,5,Extreme,5,Forested Wetland,314.8635133,0.869801819,0.720658422,0.877365768
93,2023,Summer,5,Extreme,5,Forested Wetland,221.393661,0.636804521,0.866484225,0.869801819
93,2023,Autumn,5,Extreme,5,Forested Wetland,-52.26906987,0.533912301,0.930687249,0.636804521
93,2023,Winter,5,Extreme,5,Forested Wetland,103.1837794,0.333753526,0.877365768,0.533912301
93,2023,Spring,5,Extreme,5,Forested Wetland,31.15877658,0.603950262,0.869801819,0.333753526
93,2024,Summer,5,Extreme,5,Forested Wetland,-85.02307615,0.854948521,0.636804521,0.603950262
93,2024,Autumn,5,Extreme,5,Forested Wetland,-68.63860012,0.856880188,0.533912301,0.854948521
93,2024,Winter,5,Extreme,5,Forested Wetland,53.11163657,0.804008365,0.333753526,0.856880188
93,2024,Spring,5,Extreme,5,Forested Wetland,-69.71036048,0.156573683,0.603950262,0.804008365
94,2015,Summer,4,Unburnt,5,Forested Wetland,-162.7428965,0.882985234,0.495306194,0.495306194
94,2015,Autumn,4,Unburnt,5,Forested Wetland,248.0092472,0.889243841,0.811455846,0.882985234
94,2015,Winter,4,Unburnt,5,Forested Wetland,42.5776812,0.846826971,0.641664088,0.889243841
94,2015,Spring,4,Unburnt,5,Forested Wetland,-103.4328261,0.737742066,0.744217694,0.846826971
94,2016,Summer,4,Unburnt,5,Forested Wetland,-182.5464867,0.698338747,0.882985234,0.737742066
94,2016,Autumn,4,Unburnt,5,Forested Wetland,-124.5936486,0.424081326,0.889243841,0.698338747
94,2016,Winter,4,Unburnt,5,Forested Wetland,-279.5365698,0.470486581,0.846826971,0.424081326
94,2016,Spring,4,Unburnt,5,Forested Wetland,-62.76554077,0.2502321,0.737742066,0.470486581
94,2017,Summer,4,Unburnt,5,Forested Wetland,226.5944469,0.14210844,0.698338747,0.2502321
94,2017,Autumn,4,Unburnt,5,Forested Wetland,-38.55314562,0.531867802,0.424081326,0.14210844
94,2017,Winter,4,Unburnt,5,Forested Wetland,254.405645,0.754492879,0.470486581,0.531867802
94,2017,Spring,4,Unburnt,5,Forested Wetland,98.69935047,0.42254281,0.2502321,0.754492879
94,2018,Summer,4,Unburnt,5,Forested Wetland,-21.5734105,0.339604646,0.14210844,0.42254281
94,2018,Autumn,4,Unburnt,5,Forested Wetland,-115.2187376,0.461816072,0.531867802,0.339604646
94,2018,Winter,4,Unburnt,5,Forested Wetland,-113.7442857,0.418742567,0.754492879,0.461816072
94,2018,Spring,4,Unburnt,5,Forested Wetland,-212.6570757,0.527231991,0.42254281,0.418742567
94,2019,Summer,4,Unburnt,5,Forested Wetland,-1568.225828,0.731382847,0.339604646,0.527231991
94,2019,Autumn,4,Unburnt,5,Forested Wetland,183.1486463,0.62362051,0.461816072,0.731382847
94,2019,Winter,4,Unburnt,5,Forested Wetland,15.71300137,0.514017463,0.418742567,0.62362051
94,2019,Spring,4,High,5,Forested Wetland,-4.165189198,0.348509222,0.527231991,0.514017463
94,2020,Summer,4,High,5,Forested Wetland,1663.648214,0.418452948,0.731382847,0.348509222
94,2020,Autumn,4,High,5,Forested Wetland,-718.3797141,0.84438628,0.62362051,0.418452948
94,2020,Winter,4,High,5,Forested Wetland,-635.7516577,0.916872561,0.514017463,0.84438628
94,2020,Spring,4,High,5,Forested Wetland,-423.1267059,0.732650578,0.348509222,0.916872561
94,2021,Summer,4,High,5,Forested Wetland,386.2446225,0.832553208,0.418452948,0.732650578
94,2021,Autumn,4,High,5,Forested Wetland,413.4259208,0.870166063,0.84438628,0.832553208
94,2021,Winter,4,High,5,Forested Wetland,434.5587026,0.80684346,0.916872561,0.870166063
94,2021,Spring,4,High,5,Forested Wetland,215.1992513,0.869241476,0.732650578,0.80684346
94,2022,Summer,4,High,5,Forested Wetland,119.2673616,0.916763186,0.832553208,0.869241476
94,2022,Autumn,4,High,5,Forested Wetland,577.2081476,0.979435742,0.870166063,0.916763186
94,2022,Winter,4,High,5,Forested Wetland,174.291509,0.988817215,0.80684346,0.979435742
94,2022,Spring,4,High,5,Forested Wetland,274.1814913,0.965039492,0.869241476,0.988817215
94,2023,Summer,4,High,5,Forested Wetland,11.5522554,0.780072033,0.916763186,0.965039492
